 41 2120.994140 5.363E-25 8.847E+01.06320.074 3354.41510.75-.003903        1 0 0 1        1 0 0 0                    P 70e     466653 6 5 3 1 1 1  1251.0 1269.0
 41 2121.069520 2.834E-25 9.535E+01.06900.081 3418.35830.75-.002909        1 2 2 1        1 2 2 0                    P 47e     466653 6 5 3 1 1 1   837.0  855.0
 41 2121.083240 9.395E-25 9.300E+01.06320.074 3249.34690.75-.003903        0 2 0 1        0 2 0 0                    P 70e     466653 6 5 3 1 1 1  1251.0 1269.0
 41 2121.091410 2.839E-25 9.541E+01.06900.081 3418.11530.75-.002910        1 2 2 1        1 2 2 0                    P 47f     466653 6 5 3 1 1 1   837.0  855.0
 41 2121.094290 8.548E-25 9.585E+01.06320.070 3302.63870.75-.004335        0 1 1 1        0 1 1 0                    P 80f     466653 6 5 3 1 1 1  1431.0 1449.0
 41 2121.211090 8.427E-25 9.332E+01.06680.077 3236.94360.75-.003428        0 3 1 1        0 3 1 0                    P 59f     466653 6 5 3 1 1 1  1053.0 1071.0
 41 2121.243970 5.282E-25 9.303E+01.06320.068 3419.87950.75-.004768        0 0 0 1        0 0 0 0                    P 90e     466653 6 5 3 1 1 1  1611.0 1629.0
 41 2121.305770 4.435E-25 8.623E+01.06890.080 3309.86440.75-.002953        0 4 0 1        0 4 0 0                    P 48e     466653 6 5 3 1 1 1   855.0  873.0
 41 2121.320730 8.628E-25 9.440E+01.06320.070 3297.54820.75-.004336        0 1 1 1        0 1 1 0                    P 80e     466653 6 5 3 1 1 1  1431.0 1449.0
 41 2121.481100 8.508E-25 9.191E+01.06680.077 3231.79860.75-.003428        0 3 1 1        0 3 1 0                    P 59e     466653 6 5 3 1 1 1  1053.0 1071.0
 41 2121.644990 2.355E-25 7.398E+01.06900.081 3404.13050.75-.002910        1 2 0 1        1 2 0 0                    P 47e     466653 6 5 3 1 1 1   837.0  855.0
 41 2121.683150 9.677E-25 9.316E+01.06710.077 3204.50080.75-.003385        0 3 3 1        0 3 3 0                    P 58e     466653 6 5 3 1 1 1  1035.0 1053.0
 41 2121.687750 9.677E-25 9.321E+01.06710.077 3204.59880.75-.003385        0 3 3 1        0 3 3 0                    P 58f     466653 6 5 3 1 1 1  1035.0 1053.0
 41 2121.688550 1.153E-24 1.887E+02.06910.081 3265.52730.75-.002867        0 4 4 1        0 4 4 0                    P 46e     466653 6 5 3 1 1 1   819.0  837.0
 41 2121.781260 1.149E-24 9.255E+01.06320.074 3203.81090.75-.003861        0 2 2 1        0 2 2 0                    P 69e     466653 6 5 3 1 1 1  1233.0 1251.0
 41 2121.833620 1.161E-24 9.303E+01.06320.074 3202.71830.75-.003861        0 2 2 1        0 2 2 0                    P 69f     466653 6 5 3 1 1 1  1233.0 1251.0
 41 2121.920710 4.758E-25 8.182E+01.06900.081 3280.11800.75-.002910        0 4 2 1        0 4 2 0                    P 47e     466653 6 5 3 1 1 1   837.0  855.0
 41 2121.977470 5.242E-25 8.427E+01.06710.077 3309.93320.75-.003386        1 1 1 1        1 1 1 0                    P 58f     466653 6 5 3 1 1 1  1035.0 1053.0
 41 2121.983160 4.838E-25 8.287E+01.06900.081 3279.28960.75-.002910        0 4 2 1        0 4 2 0                    P 47f     466653 6 5 3 1 1 1   837.0  855.0
 41 2122.102160 2.052E-25 8.694E+01.06910.081 3461.11910.75-.002867        2 0 0 1        2 0 0 0                    P 46e     466653 6 5 3 1 1 1   819.0  837.0
 41 2122.149370 6.129E-25 9.705E+01.06710.077 3306.78670.75-.003386        1 1 1 1        1 1 1 0                    P 58e     466653 6 5 3 1 1 1  1035.0 1053.0
 41 2122.213870 3.359E-25 9.552E+01.06910.081 3379.07030.75-.002867        1 2 2 1        1 2 2 0                    P 46e     466653 6 5 3 1 1 1   819.0  837.0
 41 2122.234400 3.363E-25 9.553E+01.06910.081 3378.84590.75-.002867        1 2 2 1        1 2 2 0                    P 46f     466653 6 5 3 1 1 1   819.0  837.0
 41 2122.296470 7.016E-25 8.861E+01.06320.074 3296.23470.75-.003861        1 0 0 1        1 0 0 0                    P 69e     466653 6 5 3 1 1 1  1233.0 1251.0
